created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Oct 19 19:05:34 +0000 2023;1715081773846261823;"@M45Broo Karena yg di"jual" AMIN itu gagasan, isi otak dan prestasi  Ya kali yg di"jual" istri, buat narik simpati?? Mana prestasi? Wadas? Kanjuruhan? Rempang?  Receh bener.   #AniesMuhaimin2024 #AminPalingSiapUntukIndonesia";0;8;1;19;in;303620172;1715001612291506293;Radjahoki_pro;https://twitter.com/Radjahoki_pro/status/1715081773846261823
Thu Oct 19 18:58:26 +0000 2023;1715079979581747476;"@killthedj Jika memang anti terhadap segala bentuk penindasan mengapa dia diam ketika ada kasus Wadas, Meruyan, Rempang, dll.";1;3;0;1;in;560987687;1715074043727228957;maspiqi;https://twitter.com/maspiqi/status/1715079979581747476
Thu Oct 19 18:09:51 +0000 2023;1715067754049614096;"omeprazole LebihAdem LebihPakbowo imroatus alphard pagiii skck milkuat gilbran guru orang baik pilih orang baik mamat link shopee gofud capres angel eyes cegil renjun hotel sultan fisip ui bocah kpai ibu kota negara rempang  🛒https://t.co/dTeHTprilT https://t.co/l8KcOuGHgl";0;0;0;0;in;885412627169460224;1715067754049614096;koesuma22;https://twitter.com/koesuma22/status/1715067754049614096
Thu Oct 19 17:57:45 +0000 2023;1715064710146715858;"@Tita83079013 @jembersolo @jokowi Ngomong HUMANITER tapi mengusir rakyatnya sendiri di Rempang.";0;0;0;0;in;3367645213;1715003937089306669;inong911;https://twitter.com/inong911/status/1715064710146715858
Thu Oct 19 17:49:37 +0000 2023;1715062660499419561;"gilbran guru orang baik pilih orang baik mamat link shopee gofud capres mohaimin iskandar sore pengangguran ibu kota negara rempang school 2015 pramuka fokus real life pagi-pagi gen z cilacap cpns kebayoran lama whoosh 🔗https://t.co/z1FpIafA1R https://t.co/dxDqQGPKBo";0;0;0;0;in;885412627169460224;1715062660499419561;koesuma22;https://twitter.com/koesuma22/status/1715062660499419561
Thu Oct 19 17:44:02 +0000 2023;1715061256263201128;"riku kades megumi firli guru gemes petualangan sherina 2 angel eyes himawari minion cegil renjun hotel sultan fisip ui bocah kpai ibu kota negara rempang school 2015 pramuka fokus real life capres  🔗https://t.co/ggoYoLQWnb https://t.co/7Jn8o4ouXw";0;0;0;0;in;885412627169460224;1715061256263201128;koesuma22;https://twitter.com/koesuma22/status/1715061256263201128
Thu Oct 19 17:36:24 +0000 2023;1715059335435546717;"Pelda Nurwahid, Anggota dari Koramil 12/Rembang Hadiri Pembagian Bantuan Pangan Program Pemerintah dalam Penurunan Stunting https://t.co/6BhsEDH8ZV";0;0;0;0;in;1698297307744333824;1715059335435546717;radarnkri306;https://twitter.com/radarnkri306/status/1715059335435546717
Thu Oct 19 17:28:36 +0000 2023;1715057372761321695;"@ekowboy2 CAWAPRES NYA pendukung Penggusuran Rempang..  CAPRESNYA HOBBY NONTON FILM PORNO..   Nggak bahaya tah...? 🤣😂";0;1;0;0;in;555944814;1715037837857583574;mariadi63425147;https://twitter.com/mariadi63425147/status/1715057372761321695
Thu Oct 19 17:28:03 +0000 2023;1715057236236742877;"📍Barix coffee and barber, Rembang. https://t.co/StI49xdaW3";0;1;0;1;en;1182488235508813825;1672148052185092096;elelwayy;https://twitter.com/elelwayy/status/1715057236236742877
Thu Oct 19 17:27:55 +0000 2023;1715057200543215882;"@DarsAlexandra1 @patualanggaAsse coba liat ini bang pandangan Anies soal rempang  https://t.co/CXUD8k26lx";0;1;0;1;in;303620172;1715012930574647701;Radjahoki_pro;https://twitter.com/Radjahoki_pro/status/1715057200543215882
Thu Oct 19 17:06:06 +0000 2023;1715051711033946454;"@txtdrpemerintah Aku akan ingat omongan dia soal Rempang  F*ck";0;0;0;0;in;113381564;1714943405187629541;setia_purnama;https://twitter.com/setia_purnama/status/1715051711033946454
Thu Oct 19 16:56:55 +0000 2023;1715049398256971836;"@brother_djon Saya pilih Orang yg tdk punya cacat akhlak di masa lalu, dan bebas dari perkacungan aseng dan asing , apalagi Dikacungin sama nenek tua...  Orangnya cerdas, tegas, berpihak pada rakyat , tdk menindas rakyat rempang,wadas, dan yg lainnya dgn alasan investasi dan tata kota ...";0;0;0;0;in;1349352585669484544;1714485498415374830;suryolaksono97;https://twitter.com/suryolaksono97/status/1715049398256971836
Thu Oct 19 16:40:16 +0000 2023;1715045210949066938;"Pelda Nurwahid, Anggota dari Koramil 12/Rembang Hadiri Pembagian Bantuan Pangan Program Pemerintah dalam Penurunan Stunting https://t.co/Np5mT4a0nm";0;0;0;0;in;1605445136107728896;1715045210949066938;Patrolihukum301;https://twitter.com/Patrolihukum301/status/1715045210949066938
Thu Oct 19 16:39:11 +0000 2023;1715044935177806227;"@PDI_Perjuangan soal rempang dia kemana aja. sudah menginjak harkat melayu";0;0;0;0;in;1528034774601715712;1714625094818079126;ArfiChaniago;https://twitter.com/ArfiChaniago/status/1715044935177806227
Thu Oct 19 16:31:24 +0000 2023;1715042977188573566;"@OposisiCerdas Memang betul,rekam jejak yg jelas soal duit 349 triliun di mengkeu,dan tanah rempang.";0;0;0;3;in;1468914431090315268;1715018243184972235;PeriArdian2;https://twitter.com/PeriArdian2/status/1715042977188573566
Thu Oct 19 16:30:16 +0000 2023;1715042693058060417;"@DisyaAgusti GaMau berubah ya pajak akan di berlakukan di semua lini , pertalite akan langka akhirnya wajib Pertamax , gas melon 🍈 bakal lenyap , kasus Wadas , kasus Rempang akan lanjut. Mau di lanjutkan??? Serius";0;3;0;1;in;1064548633440215040;1714931196663316965;eagle_warriors;https://twitter.com/eagle_warriors/status/1715042693058060417
Thu Oct 19 16:29:58 +0000 2023;1715042618110103852;"#AniesMuhaimin2024 Rempang";0;0;0;1;in;1670070721186529280;1715042618110103852;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1715042618110103852
Thu Oct 19 16:29:37 +0000 2023;1715042530818146694;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1715042530818146694;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1715042530818146694
Thu Oct 19 16:28:52 +0000 2023;1715042339125874824;"@Nicho_Silalahi Idiot melebihi kerbau ini anak babi hutan, yg mengusir orang rempang dr tanah mrk sapa anjing idiot🙄 Kau itu cuma smpah peduli apa dgn warga rempang";0;0;0;0;in;1198814304369139712;1714492768742228135;freddyarjuna;https://twitter.com/freddyarjuna/status/1715042339125874824
Thu Oct 19 16:20:00 +0000 2023;1715040107911430177;"💚 gaes, absen dong yg dom nya di pulau Jawa. Mana aja yg udah hujan?   Sender dom Rembang, Jateng masih gerah banget 😭";0;8;0;1;in;1331650559518990336;1715040107911430177;tanyakanrl;https://twitter.com/tanyakanrl/status/1715040107911430177
Thu Oct 19 16:17:00 +0000 2023;1715039352529797518;"@jokowi Rempang gimana co 🙂";0;0;0;0;in;1590645566219767808;1714949968119976036;abcderis21;https://twitter.com/abcderis21/status/1715039352529797518
Thu Oct 19 16:13:09 +0000 2023;1715038384257921341;"Kasus rempang adalah perampasan tanah rakyat berkedok investasi oleh para cukong bos pejabar² dan politisi partai. Dimana kah Suara orang² yg selalu teriak saya NKRI harga mati kini dipertanyakan @PdiperjuanganP https://t.co/lhN8BJ1RB0";1;2;36;74;in;1129672753651388416;1715038384257921341;H4T14K4LN4L42;https://twitter.com/H4T14K4LN4L42/status/1715038384257921341
Thu Oct 19 16:12:37 +0000 2023;1715038251613106683;"@Tan_Mar3M CAWAPRES NYA pendukung Penggusuran Rempang..  CAPRESNYA HOBBY NONTON FILM PORNO..   Nggak bahaya tah...? 🤣😂  https://t.co/d6KpaBPwv8";0;1;0;2;in;555944814;1715026601698890193;mariadi63425147;https://twitter.com/mariadi63425147/status/1715038251613106683
Thu Oct 19 16:12:22 +0000 2023;1715038187607994586;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1715038187607994586;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1715038187607994586
Thu Oct 19 16:11:25 +0000 2023;1715037947916091446;"@Cabekiloan @GunRomli Ybs dg pengetahuan hukumnya bukan membela masy rempang justru membela kepentingan Tommy Winata.";0;0;0;0;in;303620172;1714819664923308541;Radjahoki_pro;https://twitter.com/Radjahoki_pro/status/1715037947916091446
Thu Oct 19 16:08:15 +0000 2023;1715037151916953831;"@VIVAcoid Ratu adil??? Adilnya dimana?? Emang seadil apa saat ganjar 2 periode jd gubernur di jateng??? Kendeng, wadas apa kabar?! Mpud: kasus rempang, harun masiku, duit 349T, hukuman koruptor di sunat besar2an bahkan ada yg di vonis bebas etc piye kui?? Ratu amburadul";0;0;0;4;in;894085686470483968;1714997480260248028;wahyu_djanti88;https://twitter.com/wahyu_djanti88/status/1715037151916953831
Thu Oct 19 16:06:06 +0000 2023;1715036609622814916;"@uinwsfess Bar unnes, undip, uin ws, semarang ono opo tohhh";0;0;0;0;in;365897354;1714869457309589599;sasasasyaaa;https://twitter.com/sasasasyaaa/status/1715036609622814916
Thu Oct 19 15:56:16 +0000 2023;1715034137177006335;"Rempang semakin berkembang . Bahlil Kawal Investasi  #HIPMIRempang  https://t.co/unCC6UyCoP";0;0;0;0;in;1618269484737007626;1715034137177006335;Dianmonikah;https://twitter.com/Dianmonikah/status/1715034137177006335
Thu Oct 19 15:55:44 +0000 2023;1715034000505659460;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Proyek Rempang Eco Park adalah contoh bagaimana investasi dapat menjadi alat untuk melestarikan alam sambil menciptakan lapangan kerja dan pertumbuhan ekonomi. Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;865195581987147776;1714923582747533425;bqeautie;https://twitter.com/bqeautie/status/1715034000505659460
Thu Oct 19 15:54:31 +0000 2023;1715033693985951966;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Kami sangat bangga dengan inisiatif pro-investasi yang diambil oleh Menteri Bahlil dan pihak HIPMI. Proyek Rempang Eco Park adalah bukti nyata bahwa investasi dapat memberikan manfaat jangka panjang bagi lingkungan dan masyarakat. Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;2955367609;1714923582747533425;syqmbol;https://twitter.com/syqmbol/status/1715033693985951966
Thu Oct 19 15:53:56 +0000 2023;1715033548644827598;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Menteri Bahlil telah memainkan peran yang sangat positif dalam mengawasi proyek Rempang Eco Park. Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;2955280278;1714923582747533425;whosbabyy_;https://twitter.com/whosbabyy_/status/1715033548644827598
Thu Oct 19 15:53:15 +0000 2023;1715033377408180535;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Dukungan investasi adalah kunci bagi pertumbuhan ekonomi yang berkelanjutan, dan inisiatif seperti Rempang Eco Park Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;759887858857631744;1714923582747533425;lkemonade;https://twitter.com/lkemonade/status/1715033377408180535
Thu Oct 19 15:51:48 +0000 2023;1715033011161641369;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Selamat kepada Dukung Investasi, HIPMI, dan Menteri Bahlil atas kolaborasi yang luar biasa dalam mengawal proyek Rempang Eco Park. Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;2987842936;1714923582747533425;reczkless;https://twitter.com/reczkless/status/1715033011161641369
Thu Oct 19 15:51:10 +0000 2023;1715032851102814371;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Pendekatan holistik Dukung Investasi dan HIPMI terhadap proyek Rempang Eco Park sangat menginspirasi. Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;2757498095;1714923582747533425;luminree;https://twitter.com/luminree/status/1715032851102814371
Thu Oct 19 15:50:24 +0000 2023;1715032661163376684;"@NarasiNewsroom pendekar hkm, pmbela wong cilik,   perppu ciptaker sakiti ati buruh pekerja a.k.a wong cilik,  kanjuruhan dianggap pelanggarn ham biasa, sakiti ati kluarga korban,  wrga asli rempang sakit ati dianggap tdk ada, tpi diikutkn pemiu,  dlu, sikap bgitu, "benturan psikologis" kah ?...";0;0;0;0;in;1501420747549736960;1714963937257808317;low_lowi;https://twitter.com/low_lowi/status/1715032661163376684
Thu Oct 19 15:50:21 +0000 2023;1715032648907891034;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Kerjasama antara Dukung Investasi, HIPMI, dan Menteri Bahlil dalam mengawal realisasi proyek Rempang Eco Park adalah bukti nyata bahwa investasi dan pelestarian lingkungan bisa berjalan seiring. Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;878593042629963776;1714923582747533425;activeily;https://twitter.com/activeily/status/1715032648907891034
Thu Oct 19 15:49:48 +0000 2023;1715032509824799047;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Apresiasi tinggi untuk Dukung Investasi dan HIPMI yang mendukung proyek Rempang Eco Park. Langkah ini tidak hanya menciptakan peluang investasi, tetapi juga memperkuat pelestarian alam. Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;1426546488285356045;1714923582747533425;repitl;https://twitter.com/repitl/status/1715032509824799047
Thu Oct 19 15:48:55 +0000 2023;1715032286947852567;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Sangat menggembirakan melihat Dukung Investasi dan HIPMI bersatu dalam apresiasi terhadap Menteri Bahlil, yang dengan tekunnya mengawal realisasi proyek Rempang Eco Park. Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;2757620373;1714923582747533425;melrburn;https://twitter.com/melrburn/status/1715032286947852567
Thu Oct 19 15:46:11 +0000 2023;1715031597207212350;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews HIPMI memperlihatkan komitmen nyata terhadap investasi dan pembangunan ekonomi dengan mendukung proyek Rempang Eco Park dan menghargai kerja keras Menteri Bahlil.  Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;878499116350935041;1714923582747533425;bhetween;https://twitter.com/bhetween/status/1715031597207212350
Thu Oct 19 15:44:31 +0000 2023;1715031180318572670;"@Radjahoki_pro @GunRomli KANJURUHAN BANG... REMPANG URUSAN MENTERI INVESTASI WKWK";0;1;0;0;in;953394866762887170;1714819664923308541;Cabekiloan;https://twitter.com/Cabekiloan/status/1715031180318572670
Thu Oct 19 15:44:31 +0000 2023;1715031177441251594;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Terima kasih kepada HIPMI atas dukungan dan apresiasinya terhadap upaya Menteri Bahlil dalam mengawal proyek Rempang Eco Park.  Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;2756663021;1714923582747533425;lhabirin;https://twitter.com/lhabirin/status/1715031177441251594
Thu Oct 19 15:43:51 +0000 2023;1715031012483493919;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Apresiasi tinggi untuk HIPMI yang mendukung investasi ini dengan penuh semangat! Kerja keras Menteri Bahlil dalam mengawal realisasi proyek Rempang Eco Park patut diacungi jempol. Bahlil Kawal Investasi #HIPMIRempang";0;0;0;0;in;2759102327;1714923582747533425;flowuing;https://twitter.com/flowuing/status/1715031012483493919
Thu Oct 19 15:39:29 +0000 2023;1715029913689075962;"Rempang semakin berkembang . Bahlil Kawal Investasi  #HIPMIRempang  https://t.co/UpjttYgDsb";0;0;0;0;in;1619334575511212035;1715029913689075962;japasala;https://twitter.com/japasala/status/1715029913689075962
Thu Oct 19 15:38:21 +0000 2023;1715029629306839326;"adil palalo rempang aja dia melipir ngumpet";0;0;0;0;in;268279513;1715029629306839326;alabedjo;https://twitter.com/alabedjo/status/1715029629306839326
Thu Oct 19 15:38:08 +0000 2023;1715029571526127735;"Rempang Eco City adalah cerita nyata tentang perubahan positif. Bersama Hipmi dan Menteri Bahlil Lahadalia, kami melangkah maju, membangun komunitas yang kuat dan mandiri. Bahlil Kawal Investasi #HIPMIRempang https://t.co/hLaTKHvEEB";0;0;0;0;in;865195581987147776;1715029571526127735;bqeautie;https://twitter.com/bqeautie/status/1715029571526127735
Thu Oct 19 15:36:59 +0000 2023;1715029285118066726;"Keberhasilan Rempang Eco City bukan kebetulan, melainkan hasil dari dedikasi Hipmi dan Menteri Bahlil Lahadalia.  Bahlil Kawal Investasi #HIPMIRempang https://t.co/YgULWEMYSx";0;0;0;0;in;2950964072;1715029285118066726;bugpati;https://twitter.com/bugpati/status/1715029285118066726
Thu Oct 19 15:36:55 +0000 2023;1715029266071708126;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1715029266071708126;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1715029266071708126
Thu Oct 19 15:36:09 +0000 2023;1715029072815026436;"Di Rempang Eco City, Hipmi dan Menteri Bahlil Lahadalia melukiskan cerita keberhasilan. Mereka bukan hanya membuka peluang kerja, tetapi juga membuka jalan bagi mimpi-mimpi masyarakat lokal. 💫🚀 Bahlil Kawal Investasi #HIPMIRempang https://t.co/iw96Dps7bd";0;0;0;0;in;2955367609;1715029072815026436;syqmbol;https://twitter.com/syqmbol/status/1715029072815026436
Thu Oct 19 15:34:58 +0000 2023;1715028777359790569;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1715028777359790569;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1715028777359790569
Thu Oct 19 15:33:53 +0000 2023;1715028502146421049;"Menyuarakan harapan, membangun masa depan di Rempang Eco City. Bersama, mereka bukan hanya menciptakan investasi, tetapi juga membawa kemakmuran untuk semua. 🌟 Bahlil Kawal Investasi #HIPMIRempang https://t.co/UTX1qO7CwC";0;0;0;0;in;759887858857631744;1715028502146421049;lkemonade;https://twitter.com/lkemonade/status/1715028502146421049
Thu Oct 19 15:32:53 +0000 2023;1715028250467184641;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1715028250467184641;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1715028250467184641
Thu Oct 19 15:32:47 +0000 2023;1715028225506898351;"@pokameamemew @caratstalk kamu rembang sebelah mana?";0;1;0;0;in;1322167505721413636;1714238111209697707;wwderland;https://twitter.com/wwderland/status/1715028225506898351
Thu Oct 19 15:31:10 +0000 2023;1715027819351433405;"#AniesMuhaimin2024 Rempang";0;0;3;3;in;1670070721186529280;1715027819351433405;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1715027819351433405
Thu Oct 19 15:31:09 +0000 2023;1715027815090069769;"@IND0_Update @MataNajwa @Metro_TV @tvOneNews Bahlil Kawal Investasi proyek rempang? Mantap banget sesuai janji ga cuma omong doang 💃🏻 #HIPMIRempang";0;0;0;0;in;2759128552;1714923582747533425;nuvmber;https://twitter.com/nuvmber/status/1715027815090069769
Thu Oct 19 15:29:44 +0000 2023;1715027459224326326;"Investasi Rempang Eco City adalah bukti nyata kerjasama yang berhasil antara Hipmi dan Menteri Investasi Bahlil Lahadalia. Bersama, kami membawa perubahan positif bagi masyarakat dan ekonomi lokal. Bahlil Kawal Investasi #HIPMIRempang https://t.co/RozV7YMrWc";0;0;0;0;in;2987842936;1715027459224326326;reczkless;https://twitter.com/reczkless/status/1715027459224326326
Thu Oct 19 15:29:02 +0000 2023;1715027281691938896;"Hipmi menghadirkan harapan bagi masyarakat Rempang dengan pelatihan keterampilan dan peluang kerja. Dalam sinergi dengan pemerintah, kami membuka pintu bagi pertumbuhan ekonomi yang adil dan berkesinambungan. Bahlil Kawal Investasi #HIPMIRempang https://t.co/rI3vpAkjDf";0;0;0;0;in;2757498095;1715027281691938896;luminree;https://twitter.com/luminree/status/1715027281691938896
Thu Oct 19 15:28:58 +0000 2023;1715027265904693340;"@Uki23 Tapi ketika rakyat pulau Rempang mau digusur malah bilang "mosok urusan kayak gini harus presiden yang turun tangan" artinya apa bang Messi. 🤔🤔";0;0;0;1;in;243998004;1714749319960752213;Ar_910;https://twitter.com/Ar_910/status/1715027265904693340
Thu Oct 19 15:28:55 +0000 2023;1715027253942517871;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1715027253942517871;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1715027253942517871
Thu Oct 19 15:28:33 +0000 2023;1715027162624098314;"Menteri Investasi Bahlil Lahadalia dan Hipmi bekerja bersama untuk menciptakan lingkungan investasi yang inklusif dan berkelanjutan di Rempang Eco City. Bersama kita membangun masa depan yang lebih baik untuk semua! Bahlil Kawal Investasi #HIPMIRempang https://t.co/wBZmrm2Ben";0;0;0;0;in;878593042629963776;1715027162624098314;activeily;https://twitter.com/activeily/status/1715027162624098314
Thu Oct 19 15:28:00 +0000 2023;1715027024388272159;"Hipmi berkomitmen untuk mendukung investasi Rempang Eco City dengan membantu meningkatkan keterampilan warga. Kolaborasi kami dengan pemerintah adalah kunci kesuksesan, membuka jalan bagi kemajuan bersama. Bahlil Kawal Investasi #HIPMIRempang https://t.co/eZlG0ZVwPR";0;0;0;0;in;1426546488285356045;1715027024388272159;repitl;https://twitter.com/repitl/status/1715027024388272159
Thu Oct 19 15:27:25 +0000 2023;1715026875477889494;"Keberhasilan investasi Rempang Eco City adalah cerminan dari kerja keras Hipmi dan Menteri Investasi Bahlil Lahadalia.  Bahlil Kawal Investasi #HIPMIRempang https://t.co/bsnwEs21qO";0;0;0;0;in;2757620373;1715026875477889494;melrburn;https://twitter.com/melrburn/status/1715026875477889494
