created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Oct 06 23:03:14 +0000 2023;1710430542087561719;"ini cuma pengalihan Isu,  dia panik proyek Rempang Terancam Batal.  ga usah di gubris, dia mau sakit, sekarat, dicabut nyawanya. Bomat buang2 energi.";0;0;0;1;in;1477298035465986051;1710430542087561719;Bambong31Sukses;https://twitter.com/Bambong31Sukses/status/1710430542087561719
Fri Oct 06 23:01:51 +0000 2023;1710430194434204095;"Alesan aja lu pung...  Selesain rempang itu...";0;0;0;0;in;1670241640735473664;1710430194434204095;SatuhatiKopi;https://twitter.com/SatuhatiKopi/status/1710430194434204095
Fri Oct 06 23:01:42 +0000 2023;1710430158329622930;"Jika anda sudah tahu nasib rakyat saat ini makin sengsara, kemudian anda masih mendukung regime penguasa.  Maka sebenarnya anda bukan lagi mendukung, melainkan anda telah membunuh nurani anda sendiri.  Menteri Investasi, Bahlil mendatangi pulau Rempang siang ini (6/10/23). https://t.co/4WjjOc16nZ";5;7;147;264;in;1655108759289737216;1710430158329622930;julian17426;https://twitter.com/julian17426/status/1710430158329622930
Fri Oct 06 23:00:09 +0000 2023;1710429767986467227;"@cobeh2022 #wadas #Rempang #papua #Nusatenggaratimur #mandalika #pohuwato #monjoktaliwang.....";0;0;0;0;und;1566984823;1709936098762535015;GhostOneSeven;https://twitter.com/GhostOneSeven/status/1710429767986467227
Fri Oct 06 22:59:44 +0000 2023;1710429664085512597;"@OposisiCerdas Pengkhianat itu yg mau jual pulau rempang y pak?";0;0;1;24;in;1348914691645444098;1710354310780076165;qireysuluri09;https://twitter.com/qireysuluri09/status/1710429664085512597
Fri Oct 06 22:54:18 +0000 2023;1710428296310309132;"@darenboys23 @tempodotco Yuk.kita dukung pabrik kaca rempang";0;0;0;0;in;1514845309423144963;1710078942001222070;DwiSufianto;https://twitter.com/DwiSufianto/status/1710428296310309132
Fri Oct 06 22:53:02 +0000 2023;1710427975684919506;"@GessyHGanie @GibraltarNc @HukumDan @NenkMonica @MCAOps @Aline_Y_Tan @logikapolitikid @PartaiSocmed @Benk299120211 @RevolusiAkhlaq2 @NIAS2013 @Nicho_Silalahi @MprAldo @Ilen_Srg @t3luuur @HelmiFelis_ @fadlizon @Asan_Almadury @GubernurPribumi @tvOneNews @BEMUI_Official @sema_stei @mahasiswaunj Ini yg mau buldoser warga yg tolak Rempang Eco City? Semoga gk bangun lagi.";0;0;2;6;in;405628816;1710380337258455396;SyaikhuMochtar;https://twitter.com/SyaikhuMochtar/status/1710427975684919506
Fri Oct 06 22:51:54 +0000 2023;1710427689629392938;"@KevinCh84889504 @Tan_Mar3M Apa hebatnya joget2 di atas penderitaan warga rempang???";0;0;0;1;in;1470648053946150912;1709940525883924689;misterm686;https://twitter.com/misterm686/status/1710427689629392938
Fri Oct 06 22:48:47 +0000 2023;1710426905365913942;"@BosPurwa Pengaruh polusi pabrik batu bara dimakan campur vaksin COVID 19 di tanah Rempang";0;0;0;0;in;1605661177089953794;1710285888230416650;laodemahmud5;https://twitter.com/laodemahmud5/status/1710426905365913942
Fri Oct 06 22:48:20 +0000 2023;1710426793700671861;"@yunusberkahjaya Stt...kasihan warga Rempang, dan...semoga selamat temuan gas alam terbesar di Kaltim";0;0;0;0;in;1524271339699589121;1710305628231512377;RitaDesmi;https://twitter.com/RitaDesmi/status/1710426793700671861
Fri Oct 06 22:46:27 +0000 2023;1710426319220294013;"@kurniawanaghil Lihat muka yg teriak2 minta borgol.  Tampakkan kemarahan. Maklum kl sdh jd penegak hukum tp sekaligus penghamba cuan. Lihat kelakuan mrk di Rempang, Sulawesi, Lampung, dll. Sama semua.";0;0;0;1;in;405628816;1710384491129446667;SyaikhuMochtar;https://twitter.com/SyaikhuMochtar/status/1710426319220294013
Fri Oct 06 22:44:43 +0000 2023;1710425885277635048;"@DjogdjaKembali @Nicho_Silalahi @jokowi Anj*** selalu menjilat kaki tuannya dan akan menggonggong kencang jika ada yg berusaha mengusik majikannya. Masyarakat rempang adalah saudara kami hanya anj*** yg tidak punya saudara.";0;0;0;0;in;1108364257844838400;1700280397626802566;la1laha1llallah;https://twitter.com/la1laha1llallah/status/1710425885277635048
Fri Oct 06 22:40:04 +0000 2023;1710424711719727298;"@liputan6dotcom lahanya di rempang ya pak";0;0;0;0;in;1611001640013934593;1710405874018320891;warganegara8;https://twitter.com/warganegara8/status/1710424711719727298
Fri Oct 06 22:37:36 +0000 2023;1710424091432571366;"Batalkan rempang !!";0;0;1;3;in;1670241640735473664;1710424091432571366;SatuhatiKopi;https://twitter.com/SatuhatiKopi/status/1710424091432571366
Fri Oct 06 22:36:45 +0000 2023;1710423880463200307;"@GRUNGE_GO @msaid_didu Percayaaaa? Skrg mana suaranya utk Rempang dll?";0;0;0;0;in;1080687403155615744;1708424830335512751;rubyrider70;https://twitter.com/rubyrider70/status/1710423880463200307
Fri Oct 06 22:36:22 +0000 2023;1710423782475632734;"Tolak rempang... Dan usut tuntas mafianya...";0;0;3;3;in;1670241640735473664;1710423782475632734;SatuhatiKopi;https://twitter.com/SatuhatiKopi/status/1710423782475632734
Fri Oct 06 22:26:54 +0000 2023;1710421398504514035;"@TeddGus Cukup jadi manusia yg beradab saja utk mengetahui kebenaran. Lihatlah derita rakyat Rempang Galang, Wadas, Labuhan bajo. Banyak tanah rakyat yg tergerus akibat ulah oligarki Aseng.";0;0;1;4;in;80272864;1710114763328606416;zizuzee;https://twitter.com/zizuzee/status/1710421398504514035
Fri Oct 06 22:26:42 +0000 2023;1710421348613300486;"Menteri ATR/BPN menjelaskan di DPR bahwa penduduk Pulau Rempang, Batam, yang akan direlokasi tidak punya sertifikat tanah. Betulkah negara memiliki tanah ? Siapa pemilik tanah di negara Indonesia? #ArtikelOpini #AdadiKompas   https://t.co/GsxgoP3li7";0;0;0;0;in;771030588;1710421348613300486;KompasData;https://twitter.com/KompasData/status/1710421348613300486
Fri Oct 06 22:25:40 +0000 2023;1710421087853666362;"@ategeo @TeddGus @jokowi Proyek rempang batam bukan titipan ya?";0;0;0;1;in;812979752;1710114763328606416;refans76;https://twitter.com/refans76/status/1710421087853666362
Fri Oct 06 22:24:03 +0000 2023;1710420684155797746;"Menteri ATR/BPN menjelaskan di DPR bahwa penduduk Pulau Rempang, Batam, yang akan direlokasi tidak punya sertifikat tanah. Betulkah negara memiliki tanah ? Siapa pemilik tanah di negara Indonesia? #Opini #AdadiKompas   https://t.co/kZBIppUgqF";0;0;0;1;in;255866913;1710420684155797746;hariankompas;https://twitter.com/hariankompas/status/1710420684155797746
Fri Oct 06 22:23:04 +0000 2023;1710420435949785236;"@Wawat_Kurniawan Seperti pabrik kaca di Rempang";0;0;0;1;in;1514845309423144963;1710311770127282278;DwiSufianto;https://twitter.com/DwiSufianto/status/1710420435949785236
Fri Oct 06 22:22:01 +0000 2023;1710420172790751704;"Rekomendasi Floral dress https://t.co/pgV9W67hBU  t. Ldii you and me by jennie cianjur laura basuki thank you taeyong nescafe seduh na pd jorji na jaemin you did well firli blasteran pbsi gen z fajri investasi rempang angga cheol beckham jambu pilih aku kpai shameless onana https://t.co/Y8XvdtAPBp";0;0;0;0;in;1694114440365658112;1710420172790751704;ppf1701;https://twitter.com/ppf1701/status/1710420172790751704
Fri Oct 06 22:20:36 +0000 2023;1710419815481954627;"@GunRomli Rempang di doain apa sama ganjar?????";0;0;0;0;in;159163269;1710118230654926872;rioerl;https://twitter.com/rioerl/status/1710419815481954627
Fri Oct 06 22:19:40 +0000 2023;1710419579766481000;"@YLBHI @jokowi Ternyata mengirim TNI ke rempang itu afalah bagian dr komunikasi  yg dibangun oleh pemerintah jadi sekarang ini alat2 komunilasi atau sarana komunikasi iti salah satunya mengirim TNI";0;0;0;1;in;1676784734;1710228199362453510;basukining;https://twitter.com/basukining/status/1710419579766481000
Fri Oct 06 22:19:18 +0000 2023;1710419487567094185;"@yudiharahap46 Mungkin krn rempang?";0;0;0;0;in;1702568852490743808;1710278252701549035;alurarul7;https://twitter.com/alurarul7/status/1710419487567094185
Fri Oct 06 22:19:13 +0000 2023;1710419464322425179;"Mungkin krn rempang?";0;0;0;0;in;1702568852490743808;1710419464322425179;alurarul7;https://twitter.com/alurarul7/status/1710419464322425179
Fri Oct 06 22:08:00 +0000 2023;1710416642570625402;"@YLBHI @jokowi Kenapa juga pake minta tolong ke pak @jokowi segala...? Udah jelas-2x die yang buat kebijakan mengusir warga Rempang.";0;0;0;2;in;1643135795396763650;1710228199362453510;EnggangLoksado;https://twitter.com/EnggangLoksado/status/1710416642570625402
Fri Oct 06 22:04:25 +0000 2023;1710415740514582843;"@hc_poirot Gmn mo d bayar, lah proyek balapannya aja merugi setiap d adakan…. Sabar utk yg blom d bayar, banyak proyek infrastruktur yg dbuat tp tdk slesai dlm pembelian tanahnya… Apakabar rempang dll";0;0;0;12;in;139347520;1710258918365200820;the_arsj;https://twitter.com/the_arsj/status/1710415740514582843
Fri Oct 06 22:00:51 +0000 2023;1710414844468560257;"@SyaikhuMochtar Harapan rakyat TNI lbh baik jaga NKRI dari ancaman  pihak asing,bkn seperti kelakuan oknum TNI menyuruh PITING warga Pulau Rempang yg demo mempertahankan tanah milik adat melayu yg sdh mrk huni sejak abad 18,yg akan di gusur rezim penguasa.  TNI bkn jongos pengusaha dan penguasa. https://t.co/65haJp1s2h";0;0;3;1;in;1482600556669460485;1710055782421586088;ForRezim;https://twitter.com/ForRezim/status/1710414844468560257
Fri Oct 06 22:00:23 +0000 2023;1710414726579306529;"@annourcharity @realAmienRais @DPP_PartaiUmmat @bintangnabire @MuchlasKamal @IwanIwanely72 @fahiraidris @AdamVelcro @is_pelssy @JamalBoegis @Ravispa12 @h4ng5eur SALAM REMPANG https://t.co/F42SbOxEc1";0;0;4;4;in;1603637857654296576;1710205046632436104;SSukasim;https://twitter.com/SSukasim/status/1710414726579306529
Fri Oct 06 21:59:25 +0000 2023;1710414485054435379;"@annourcharity @realAmienRais @DPP_PartaiUmmat @bintangnabire @MuchlasKamal @IwanIwanely72 @fahiraidris @AdamVelcro @is_pelssy @JamalBoegis @Ravispa12 @h4ng5eur SALAM REMPANG https://t.co/tY0LrArMqI";0;1;1;2;in;1603637857654296576;1710205046632436104;SSukasim;https://twitter.com/SSukasim/status/1710414485054435379
Fri Oct 06 21:56:52 +0000 2023;1710413839991517651;"@tvOneNews Perang melawan rakyat pulau Rempang dan suporter sepak bola";0;0;0;0;in;1432018212376350725;1710080699796217857;KitaUang;https://twitter.com/KitaUang/status/1710413839991517651
Fri Oct 06 21:43:15 +0000 2023;1710410416105619742;"@never_alonely Hoax-terus-ini-profokator-teroris-dimefsos-medsos-faktanya-masalah-Rempang-sudah-selesai";0;0;0;0;in;1588810561038430209;1709706229399081297;CitraWening1;https://twitter.com/CitraWening1/status/1710410416105619742
Fri Oct 06 21:39:52 +0000 2023;1710409564347330808;"Purworejo area:pemilu 2024,brengkelan ,adalah lokasi strategis bisnis dan pusat kota.waspasai isue serifikat ganda dan akan diklaim cukong seperti kasus Rempang";0;0;0;0;in;1560870618081685505;1710409564347330808;Donisetiyawana1;https://twitter.com/Donisetiyawana1/status/1710409564347330808
Fri Oct 06 21:37:51 +0000 2023;1710409056027091087;"Emak² masyarakat rempang tagih janji BAHLIL https://t.co/boWTAs671S";0;0;0;0;in;1667213278240706560;1710409056027091087;alfatih212426;https://twitter.com/alfatih212426/status/1710409056027091087
Fri Oct 06 21:28:23 +0000 2023;1710406674836869131;"@NinzExe07 mereka bulak balik tuk rampas hak rakyat rempang apa nga punya perasaan ya hanya untuk kekuasaan moga aja tuh yang mendzalimi rakyat cepet dipanggil ma Allah kasian rakyat";0;0;0;0;in;1517078585672028160;1710247232912662550;Frolo2022;https://twitter.com/Frolo2022/status/1710406674836869131
Fri Oct 06 21:08:59 +0000 2023;1710401792746705072;"@adijaya2000 @Tita83079013 Rempang sdh selesai.. Rakyat menerima investasi dan pembangunan kota. Harun masiku tanya SBY..krn harun masiku kader senior demokrat , disusupkan ke pdip baru 2019 langsung buat kasus utk men downgrade pdip...";0;1;0;0;in;1315865946850959360;1709959970442363044;nalarto;https://twitter.com/nalarto/status/1710401792746705072
Fri Oct 06 21:06:46 +0000 2023;1710401233939579024;"@geloraco Beginilah proyek pemerintahan pak @jokowi , sarat dengan masalah.   Rempang, IKN, KCIC, Mandalika, Wadas, Tol, dll.";0;1;0;0;in;1603768816189988865;1710291082737598967;rangkutifuat;https://twitter.com/rangkutifuat/status/1710401233939579024
Fri Oct 06 21:05:03 +0000 2023;1710400801938784476;"AQSO Edisi Spesial: Ditemukan Jejak Melayu Rempang dalam Dokumen Sejarah Belanda - UAH https://t.co/Cxkxuq9oiw";0;0;0;0;in;1640548888515084288;1710400801938784476;1453Ricky72301;https://twitter.com/1453Ricky72301/status/1710400801938784476
Fri Oct 06 21:01:15 +0000 2023;1710399844861493631;"Rempang mulai lagi. https://t.co/ekzwF7KYYr";0;0;0;0;in;1458254090513764352;1710399844861493631;Gusmail30414192;https://twitter.com/Gusmail30414192/status/1710399844861493631
Fri Oct 06 20:49:50 +0000 2023;1710396972560216075;"Pemerintah di minta maaf secara terbuka kepada masyarakat Pulau Rempang.   https://t.co/28HBywnBek https://t.co/zfjMmt1XYd";0;0;0;3;in;1482600556669460485;1710396972560216075;ForRezim;https://twitter.com/ForRezim/status/1710396972560216075
Fri Oct 06 19:40:49 +0000 2023;1710379604010303612;"@Malika6027 Jd keinget ada kasus penghinaan ayat alquran sbelum naik pilkada DKI, skrg ada kasus rempang... semesta mendukung, panjang umur org baik, smoga ind lebih baik dg adanya perubahan,,, at least anak cucu gw hidupnya nanti tenang ga aneh2 kyk skrg";0;1;1;9;in;83790158;1710287442325197173;TaufikNoor;https://twitter.com/TaufikNoor/status/1710379604010303612
Fri Oct 06 19:39:08 +0000 2023;1710379180834378005;"@exrawrr IH melipir dulu gak sih bg, istirahat. :((( lasem kan baru deket rembang?";0;1;0;0;in;3193198424;1710358283540893707;hunyawn;https://twitter.com/hunyawn/status/1710379180834378005
Fri Oct 06 19:20:43 +0000 2023;1710374543930605572;"appreciation post buat zada yang pagi tadi baru otw rembang dan sampai sekarang belum tidur sebab musti nunggu adik kesayangannya yang terbaring sakit di puskesmas. top tier mba-mba friendly sister🩷 https://t.co/k4ANSniRyX";0;1;0;2;in;720684784356200448;1710374543930605572;berfirmanlah;https://twitter.com/berfirmanlah/status/1710374543930605572
Fri Oct 06 18:42:49 +0000 2023;1710365006519582787;"Pulau Rempang dan Galang. Auditor negara juga seperti ayam menelan karet gelang. Nganga kagak jelas. Padahal ada proyek RS Khusus penderita Covid 19 di Pulau Galang yg konon menghabiskan biaya tidak sedikit, mengapa semua diam?";0;1;0;0;in;700928929071284224;1710360456018428257;PenaTa7aM;https://twitter.com/PenaTa7aM/status/1710365006519582787
Fri Oct 06 18:42:48 +0000 2023;1710365003185057956;"Berpihak pada tamu negara. Bukan pd tuan rumah. Sedihnya, mrk tega mengusir ibu kandung mrk yakni rakyat demi sebuah clandestine project di depan pintu Selat Malaka (P Rempang) demi membela perusahaan kaca yg gak jelas kontribusinya jika dibandingkan dgn pengorbanan penddk asli..";0;1;0;0;in;700928929071284224;1710360456018428257;PenaTa7aM;https://twitter.com/PenaTa7aM/status/1710365003185057956
Fri Oct 06 18:36:30 +0000 2023;1710363416664371493;"Wooiiii mantri @bkpm  #Bakhil_Bin_Bakhul Kau lapor Lah ke Bohir2 yg suruh Kau. Jgn serba #Fitnah_Ada_IntelAsing.. [Sontoloyo Kau.] #REMPANG  Jgn lupa #Kau_Akan_Pindah_KTP #Alm_Bakhil_Bakhul di Barzah [#SengsaraKan_WNRI_melayu]  Kasian Emak Kau. https://t.co/z7f76vvEtZ";0;0;0;0;in;1654971287121559552;1710363416664371493;Titik2024nadir;https://twitter.com/Titik2024nadir/status/1710363416664371493
Fri Oct 06 18:26:55 +0000 2023;1710361006499930623;"Bahlil digruduk emak2 rempang, emak2nya sampe nangis dianya hanya senyam-senyum saja, makin mirip VOC ya?🤨 https://t.co/Gnyq7QSidG";18;106;309;426;in;224431376;1710361006499930623;Stev3n_Peg3l;https://twitter.com/Stev3n_Peg3l/status/1710361006499930623
Fri Oct 06 18:26:03 +0000 2023;1710360788446437550;"@msobri99 yoman yaman..basi bong..noh yg mau gusur warga rempang sapa?  lu tuh kaum gusur 😂";0;0;0;0;in;1706519934401130496;1709857166889545901;PahetKopi28207;https://twitter.com/PahetKopi28207/status/1710360788446437550
Fri Oct 06 18:15:34 +0000 2023;1710358151248437383;"TNI POLRI masih Bergerilya Di Rempang Mengintimidasi Masyarakat Rempang. https://t.co/yrXm2rnDiS";0;0;0;0;in;1520534165627629568;1710358151248437383;DinataHairu;https://twitter.com/DinataHairu/status/1710358151248437383
Fri Oct 06 18:09:04 +0000 2023;1710356515427954887;"@TeddGus Nanti klo di buktikan pada kepanasan, ga usah jauh jauh yg masih hangat berita Rempang , malah balik nuduh, ijazah palsu jg  sebenrnya bener ada pemimpin pakai ijazah palsu, ketahuan langsung di pecat ko🤣🤣🤣, jgn kepanasan deh ..eh cebong  PKI loe semua itu pada ngumpet .";0;0;0;0;in;1626272665605640192;1710114763328606416;faisal0100978;https://twitter.com/faisal0100978/status/1710356515427954887
Fri Oct 06 17:52:22 +0000 2023;1710352312005427629;"[LIVE] AQSO Edisi Spesial: Ditemukan Jejak Melayu Rempang dalam Dokumen ... https://t.co/B5JCHmiAGu via @YouTube";0;0;0;0;in;1581085104838832128;1710352312005427629;RAKYATBICARA21;https://twitter.com/RAKYATBICARA21/status/1710352312005427629
Fri Oct 06 17:51:55 +0000 2023;1710352199556174049;"Mentri Bahlil Disorakin Masyarakat Rempang  Ketika Berkunjung Di Ke Rempang. https://t.co/E7FpLVcl1L";0;0;0;0;in;1520534165627629568;1710352199556174049;DinataHairu;https://twitter.com/DinataHairu/status/1710352199556174049
Fri Oct 06 17:32:28 +0000 2023;1710347305231216926;"Nasional Corruption Watch (NCW) mengungkapkan hasil penyelidikan terkait karut marut relokasi lahan masyarakat Pulau Rempang  yang menguntungkan beberapa pihak pada PSN Rempang Eco-City.  https://t.co/CtQIwjVyLT";0;0;0;0;in;1549327376714059777;1710347305231216926;apahabarmedia;https://twitter.com/apahabarmedia/status/1710347305231216926
Fri Oct 06 17:31:00 +0000 2023;1710346934794551805;"@Darnatisma85066 @VIVAcoid Itu artinya bahlil berani, di rempang banyak melayu malaysia dan singapura yg menyusup, mereka juga mau investor besar itu masuk ke negaranya";0;1;0;0;in;1603103363423698944;1710296167970378067;AndiAhm34657650;https://twitter.com/AndiAhm34657650/status/1710346934794551805
Fri Oct 06 17:28:49 +0000 2023;1710346384917029372;"@kumparan Akibat Rempang GK rampung 2 sementara ada yg tagih GK sesuai harapan rasain lu Hut 😆";0;0;0;0;in;377298817;1710277246718705783;Radjadonya;https://twitter.com/Radjadonya/status/1710346384917029372
Fri Oct 06 17:26:39 +0000 2023;1710345838902550599;"@tempodotco Bismillah semoga dilancarkan, justice for Rempang Galang";0;0;0;0;in;1569252949586767873;1706245687485383057;ResmiAmalia;https://twitter.com/ResmiAmalia/status/1710345838902550599
