created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Oct 04 23:53:48 +0000 2023;1709718492516090074;"@CNNIndonesia Rempang gimana pak";0;0;0;0;in;1678983152650584065;1709500921141666071;AndyKusmanto12;https://twitter.com/AndyKusmanto12/status/1709718492516090074
Wed Oct 04 23:52:25 +0000 2023;1709718143122153933;"@tvOneNews Nih menteri kayaknya layak di rajam oleh warga rempang...";0;0;0;0;in;1604676088889626624;1709343143609688394;seigi_gambling;https://twitter.com/seigi_gambling/status/1709718143122153933
Wed Oct 04 23:50:26 +0000 2023;1709717647946846328;"@never_alonely Kasus rempang diem aja pak @FPKSDPRRI";0;0;0;2;in;997779086926790656;1709706229399081297;mutajir_mohamat;https://twitter.com/mutajir_mohamat/status/1709717647946846328
Wed Oct 04 23:48:49 +0000 2023;1709717237207015513;"@MichelAdam7__ Bahlil ini asal ngomong...baxak ngibulx seperti keterangan dia ttg Rempang....n apa kau TDK berbusa bisa berbicara kayak jual obat";0;0;0;0;in;1567028123291766784;1709381301923635399;anshari_isnan;https://twitter.com/anshari_isnan/status/1709717237207015513
Wed Oct 04 23:43:41 +0000 2023;1709715949471858741;"@taliwongsooo @Kopipait__78 Kmu di pihak masyarakat rempang ato pemerintah ?";0;0;0;1;in;1599215705412448256;1709371655624245437;nusanjaya01;https://twitter.com/nusanjaya01/status/1709715949471858741
Wed Oct 04 23:43:22 +0000 2023;1709715866886033551;"@marsonom97 @Rizal8019 @Tjel0up @aniesbaswedan Gerombolan penyuka tai ternyata, kalo gw liat elu ga ada comment tentang Rempang bong???? Elu NKRI katanya???";0;1;0;2;in;1550459093294678016;1709450512679178723;blepetan6;https://twitter.com/blepetan6/status/1709715866886033551
Wed Oct 04 23:40:23 +0000 2023;1709715117506498991;"@CNNIndonesia IKN, REMPANG, XINYI GRESIK, KERETA CEPAT.";0;0;0;0;in;1555976396283215872;1709361852583743986;NAND_333;https://twitter.com/NAND_333/status/1709715117506498991
Wed Oct 04 23:37:17 +0000 2023;1709714338649452759;"Warga Rempang Berterima kasih kp Bpk Amien Rais bersama Tim atas bentuk kepedulian thd Warga Rempang..... https://t.co/s0OlkzCAO3";4;9;316;803;in;1439701579276251136;1709714338649452759;Li9ayaTalaChes4;https://twitter.com/Li9ayaTalaChes4/status/1709714338649452759
Wed Oct 04 23:35:52 +0000 2023;1709713981814853689;"@tvOneNews aneh sekarang sj sudah jd negara preman kok bukan krn warga rempang......gak percaya tuuu dri wakil rakyatnya..partai politiknya smeua cara preman yg digunakan...perbaiki dulu";0;0;0;0;in;1574280178754211841;1709343143609688394;endelz5;https://twitter.com/endelz5/status/1709713981814853689
Wed Oct 04 23:30:36 +0000 2023;1709712655429075127;"@awemany 54 kursi di DPR Bau kentutnya saja tdk lagi terdengar  Harga2 naik beras  Telur  Susu  BBM  Masalah :  Rempang Wadas Ikn UU obl UU kes  Minta maaf ke PKI  kalian kurang greget terlalu vokus AHY hrs cawapres  Sebaiknya cepat gabung Ki lurah agar jelas posisi @PDemokrat https://t.co/XzoRVCsNgs";1;7;9;34;in;2192545394;1709442258960056604;Adra_silent;https://twitter.com/Adra_silent/status/1709712655429075127
Wed Oct 04 23:23:01 +0000 2023;1709710748362883236;"Yg satu: Rakyat harus menang. Dukung tokoh perubahan.   Yg lain: Rakyat harus menang. Dukung tokoh lanjutan.  Jadi: IKN, Rempang, Wadas, KCIC, kebon singkong di lahan hutan... ini semua kemenangan rakyat?";0;0;2;5;in;131712155;1709710748362883236;suryadelalu;https://twitter.com/suryadelalu/status/1709710748362883236
Wed Oct 04 23:21:55 +0000 2023;1709710469689151735;"@geloraco Yg jd pertanyaan knp si bahlil ini vokal bgt dg penggusuran pulau Rempang? Ada apa gerangangan?";0;0;0;0;in;1602114436831285248;1709547777586536821;thegeje;https://twitter.com/thegeje/status/1709710469689151735
Wed Oct 04 23:19:18 +0000 2023;1709709812122984613;"@OposisiCerdas Dijajah oleh dirimu kali rempang";0;0;0;0;in;2937657044;1709596663210562041;df874d3ee07848b;https://twitter.com/df874d3ee07848b/status/1709709812122984613
Wed Oct 04 23:15:14 +0000 2023;1709708788423618851;"Sodara sodariku sebangsa dan setanah air, selagi nyawa masih dikandung badan JANGAN PERNAH lupakan wajah orang ini. Kalau perlu ceritakan ke anak cucu bahwa orang ini berwawasan luas seluas PULAU REMPANG.  . . . JASMERAH https://t.co/Ospj7gqbMW";0;0;0;1;in;1603515902019850241;1709708788423618851;trieslove88;https://twitter.com/trieslove88/status/1709708788423618851
Wed Oct 04 23:06:10 +0000 2023;1709706504176312784;"Bertemu Warga Sembulang Tanjung, Kepala BP Batam Bicara Soal Isu Miring Pengembangan Rempang Eco City https://t.co/oFw05qQjHv";0;0;0;0;in;1643093405302652928;1709706504176312784;PhotoBnp77308;https://twitter.com/PhotoBnp77308/status/1709706504176312784
Wed Oct 04 23:05:04 +0000 2023;1709706229399081297;"Pemaksaan pengosongan lahan msh terus di lakukan oleh tim gabungan di #Rempang ada 2 dari TNI dan petugas PTPN mendatangi warga melakukan intimidasi terhadap warga utk segera mengosongkan rumah2 mereka https://t.co/63sdsnQtDT";33;65;897;905;in;1369949963690549248;1709706229399081297;never_alonely;https://twitter.com/never_alonely/status/1709706229399081297
Wed Oct 04 22:54:12 +0000 2023;1709703496495480996;"4 Oktober 2023 masyarakat sembulang pulau #Rempang menyatakan sikap tetap akan menolak relokasi https://t.co/I0zkXKfC1G";0;1;25;29;in;1369949963690549248;1709703496495480996;never_alonely;https://twitter.com/never_alonely/status/1709703496495480996
Wed Oct 04 22:52:20 +0000 2023;1709703024153866516;"Halo#SahabatData..  Tau kan kalau hari ini 5 Oktober 2023, pasti ingat kan sahabat data  Hari ini adalah Hari Ulang Tahun Tentara Nasional Indonesia    Tema kali ini adalah TNI Patriot NKRI: Pengawal Demokrasi untuk Indonesia Maju  Selamat Hari TNI ya untuk KODIM 0720/rembang https://t.co/S0vluCTPrf";0;0;0;2;in;852677804516753409;1709703024153866516;bps_kab_rembang;https://twitter.com/bps_kab_rembang/status/1709703024153866516
Wed Oct 04 22:50:57 +0000 2023;1709702678312595790;"@tvOneNews Semoga tuhan memberikan ganjaran sesuai apa yg kamu perbuat pada masy rempang, tangisan, derita, pengorban akan kamu rasakan 7 turunan";0;0;0;0;in;1223164162118840321;1709343143609688394;Ranakumbolo1;https://twitter.com/Ranakumbolo1/status/1709702678312595790
Wed Oct 04 22:47:53 +0000 2023;1709701903964311993;"@papa_loren Jangan lupa  tanah warga melayu Rempang,itu milik mereka sejak abad 18. Lebih Baik Mati Berdiri Daripada Hidup Berlutut. Takkan Hilang Warga Melayu Di Bumi Indonesia. Esa Hilang Dua Terbilang. “Diam kita ditindas, kita harus bergerak utk menyelamatkan Bangsa Negara Indonesia ini” https://t.co/YIOINBSiUh";0;0;1;2;in;1482600556669460485;1709403357943935400;ForRezim;https://twitter.com/ForRezim/status/1709701903964311993
Wed Oct 04 22:47:43 +0000 2023;1709701861157257472;"@JulianiMadinah Jangan lupa  tanah warga melayu Rempang,itu milik mereka sejak abad 18. Lebih Baik Mati Berdiri Daripada Hidup Berlutut. Takkan Hilang Warga Melayu Di Bumi Indonesia. Esa Hilang Dua Terbilang. “Diam kita ditindas, kita harus bergerak utk menyelamatkan Bangsa Negara Indonesia ini” https://t.co/y5QBG3X4Ne";0;0;13;64;in;1482600556669460485;1709437221323894898;ForRezim;https://twitter.com/ForRezim/status/1709701861157257472
Wed Oct 04 22:47:25 +0000 2023;1709701786389676069;"Jangan lupa  tanah warga melayu Rempang,itu milik mereka sejak abad 18. Lebih Baik Mati Berdiri Daripada Hidup Berlutut. Takkan Hilang Warga Melayu Di Bumi Indonesia. Esa Hilang Dua Terbilang. “Diam kita ditindas, kita harus bergerak utk menyelamatkan Bangsa Negara Indonesia ini” https://t.co/blF9hskRCb";1;0;31;46;in;1482600556669460485;1709701786389676069;ForRezim;https://twitter.com/ForRezim/status/1709701786389676069
Wed Oct 04 22:41:48 +0000 2023;1709700374008107434;"@Dennysiregar7 Saat pres bikin kesalahan kok gak di kritik waktu lalu... Contohnya masalah pulau rempang..., Giliran pilihan politik malah koar²... 💩 Lah kalau soal kritik ente wan";0;0;0;0;in;1604676088889626624;1709581680460345372;seigi_gambling;https://twitter.com/seigi_gambling/status/1709700374008107434
Wed Oct 04 22:37:57 +0000 2023;1709699406998786546;"Lah kasus hutang kereta cepat ke cina dan khususnya kasus Rempang untuk investor cina itu bukan penjajahan yang endors pejabat publik?  Untuk masyarakat Luas? Bullshit! Uangnya lari ke kantong kalian-kalian juga, makanya banyak yang nolak. https://t.co/TMAHYog684";0;0;0;0;in;1409379578833825794;1709699406998786546;Purplewithyell1;https://twitter.com/Purplewithyell1/status/1709699406998786546
Wed Oct 04 22:35:51 +0000 2023;1709698878608732264;"@tvOneNews Ini parah !!! Dana APBN masa untuk menggusur rakyat rempang ? https://t.co/8kLo5bHFTp";0;0;0;0;in;1704144445648846848;1709373587029950560;Komentator_baik;https://twitter.com/Komentator_baik/status/1709698878608732264
Wed Oct 04 22:32:21 +0000 2023;1709697995472834879;"Petani rembang dan warga wadas bagaimana dumb dumb?! https://t.co/RZUctjWEvA";1;0;0;0;in;1629653360621256704;1709697995472834879;ashadbm0;https://twitter.com/ashadbm0/status/1709697995472834879
Wed Oct 04 22:28:09 +0000 2023;1709696937765851294;"@6undul0h Ini APBN kok dipakai untuk menggusur rakyat rempang. Why ? https://t.co/8kLo5bHFTp";0;0;0;0;in;1704144445648846848;1709559115020927219;Komentator_baik;https://twitter.com/Komentator_baik/status/1709696937765851294
Wed Oct 04 22:26:01 +0000 2023;1709696400202821809;"Indonesian villagers vow to resist Chinese-funded project, fearing ‘cultural genocide’ on Rempang Island https://t.co/aGaXAQIchr The government says it will transform the area, but advocates say Jakarta’s position on the benefits of Chinese investments is an ‘illusory narrative’.";0;0;1;1;en;2847258009;1709696400202821809;9DashLine;https://twitter.com/9DashLine/status/1709696400202821809
Wed Oct 04 22:25:13 +0000 2023;1709696201065701648;"@KompasTV Duit APBN untuk penggusuran rakyat rempang ?https://t.co/8kLo5bHFTp";0;0;0;0;in;1704144445648846848;1709436776757227757;Komentator_baik;https://twitter.com/Komentator_baik/status/1709696201065701648
Wed Oct 04 22:21:37 +0000 2023;1709695294706008421;"DEMOCRAZY News | Berita &amp  Politik Indonesia: Terungkap Korupsi Setoran UWT Rempang Eco City Rp ... https://t.co/tB0511hBFp      BAH LOH NGOTOT AMAT SEBABNYA UTU. JELASKAN BAHLUL, LUHUT";0;0;0;0;in;1583541045916184582;1709695294706008421;rachmat35494997;https://twitter.com/rachmat35494997/status/1709695294706008421
Wed Oct 04 22:18:48 +0000 2023;1709694584819974579;"Dengarkan menit ke 1:11, ini senjata dari Kapolda, Kapolda?, senjata diberikan ke cina untuk mengancam pribumi? @ListyoSigitP  Masak cino dilindungi dan di persenjatai, Pribumi di usir (rempang) https://t.co/yVHPXKxyOd";28;82;836;885;in;1603571774377299968;1709694584819974579;mukidioon3;https://twitter.com/mukidioon3/status/1709694584819974579
Wed Oct 04 22:10:18 +0000 2023;1709692448338018379;"@akbarfaizal68 @jokowi STOPPPPP....cukup 10 tahun Indonesia dipimpin sama presiden ini, korupsi makin gila',politik transaksional,saling Sandra,pecah belah,penegakan hukum GK adil tumpul Kpda yg pro/kawan,tajam Kpda yg kontra/lawan.TKAcina makin merajalela,merampas tanah rakyat Rempang dgn paksa";0;0;0;0;in;1651151933997191168;1709395111510212997;agun_setia68037;https://twitter.com/agun_setia68037/status/1709692448338018379
Wed Oct 04 22:09:51 +0000 2023;1709692332432576807;"@DoankWarto Sebagian besar rakyat mau dukung AMIN krn inginkan perubahan,nggak mau lagi harga² kebutuhan mahal diteruskan,bbm,listrik,pajak mahal dilanjutkan,hutang ugal²an,kejadian² warga wadas,p rempang diteruskan...sebagian besar Rakyat sdh bulat tekad akan mewujudkan Perubahan";0;0;0;0;in;484770197;1709463252944687206;mickolv_idas;https://twitter.com/mickolv_idas/status/1709692332432576807
Wed Oct 04 22:06:09 +0000 2023;1709691402349928927;"@Gank_Of_Petojo @nashrullahHNI @bahlillahadalia @DPR_RI Di rapat dengar dgn DPR, Bahlil siap mundur jika ada penyimpangan di investasi Rempang.";0;0;0;0;in;1603561074371874817;1709527859306397763;migdodo74;https://twitter.com/migdodo74/status/1709691402349928927
Wed Oct 04 22:05:45 +0000 2023;1709691299773776085;"@abu_waras Memangnya benar yang ditahan warga rempang? Bukan penggiat demonstrasinya ya?";0;0;0;0;in;230127456;1709545956310646926;budhisjam;https://twitter.com/budhisjam/status/1709691299773776085
Wed Oct 04 22:04:27 +0000 2023;1709690976342827165;"Full Ngamuk...! Bang YusPul Al-Medany : Kasus Rempang Kezaliman Rezim Jo... https://t.co/M2CFYQNzhl lewat @YouTube";0;0;0;0;in;996531728;1709690976342827165;YusufPulungan;https://twitter.com/YusufPulungan/status/1709690976342827165
Wed Oct 04 21:56:12 +0000 2023;1709688897637355534;"Kritik Penggusuran Rempang, Mahasiswa Unpak Demo di Jalan Sudirman  https://t.co/toBzROI6wb";0;0;0;0;in;1511957217301303302;1709688897637355534;ZevanyaOliver;https://twitter.com/ZevanyaOliver/status/1709688897637355534
Wed Oct 04 21:54:34 +0000 2023;1709688485370843321;"Ini yang menjadi penyebabnya sehingga rakyat dipaksa untuk pindah mengosongkan pulau Rempang.  https://t.co/hkCZlN6xQW";0;0;0;0;in;1645966725748494336;1709688485370843321;HeritageD2023;https://twitter.com/HeritageD2023/status/1709688485370843321
Wed Oct 04 21:48:53 +0000 2023;1709687055192875156;"@CNNIndonesia Ini lebih parah lagi. APBN untuk mindahkan rakyat pulau rempang. Investor apa sudah setoe ke kas negara ? https://t.co/8kLo5bHFTp";0;0;0;0;in;1704144445648846848;1709381295770566700;Komentator_baik;https://twitter.com/Komentator_baik/status/1709687055192875156
Wed Oct 04 21:45:10 +0000 2023;1709686120567758940;"@Miduk17 tapi rempang mau di pakai bayar utang negara menempuk sembako maui did kanai pajak,apanya berhasil goblok";0;0;0;0;in;1586657192513769472;1709003137724694803;HamadYani4;https://twitter.com/HamadYani4/status/1709686120567758940
Wed Oct 04 21:44:55 +0000 2023;1709686060257788067;"Terungkap Korupsi Setoran UWT Rempang Eco City Rp 3,6 Triliun  Korupsi korupsi korupsi teruuuusss dan semua korupsi  https://t.co/JpPlLqLifv";8;36;305;541;in;1450037307826860039;1709686060257788067;QianzyZ;https://twitter.com/QianzyZ/status/1709686060257788067
Wed Oct 04 21:43:28 +0000 2023;1709685691800826158;"@detikcom Kalau ini penjajahan apa ? Mindahkan rakyat pulau rempang kok gunakan APBN ? Investor china sudah bayar kah ? https://t.co/8kLo5bHFTp";0;0;0;0;in;1704144445648846848;1709497586472697880;Komentator_baik;https://twitter.com/Komentator_baik/status/1709685691800826158
Wed Oct 04 21:34:43 +0000 2023;1709683491405955227;"Menolak Konsultasi AMDAL, Warga Pulau Rempang Bentangkan Spanduk Penolakan: Kami Menangis! https://t.co/bIBXLfhlhh";0;0;1;4;in;1345745587;1709683491405955227;NikoAkmal;https://twitter.com/NikoAkmal/status/1709683491405955227
Wed Oct 04 21:17:45 +0000 2023;1709679222103671015;"Jadi pak @SBYudhoyono mendukung rampok p.rempang yah.";0;0;0;0;in;1603746480707104768;1709679222103671015;lopefutin;https://twitter.com/lopefutin/status/1709679222103671015
Wed Oct 04 20:23:18 +0000 2023;1709665518616223787;"@bianca01403 Penyerobotan Tanah Warga Rempang, Nusron Wahid: Apa Bedanya BP Batam dengan VOC? https://t.co/aocQ4IFHZO";0;0;0;0;in;1618351099605577730;1709387867498422414;Kyaigringsing62;https://twitter.com/Kyaigringsing62/status/1709665518616223787
Wed Oct 04 19:44:00 +0000 2023;1709655628170575960;"@Stev3n_Peg3l @KompasTV Rempang kejauhan bos. Lah wong moso masyarakat sendiri y juga tdk dipikirkan nasibnya. ( Wadas )";0;0;0;1;in;1652130369674809345;1707707061143052345;brader95905;https://twitter.com/brader95905/status/1709655628170575960
Wed Oct 04 19:44:00 +0000 2023;1709655627143033340;"https://t.co/Wo2ZI8zhmd Bahlil jgn bentuk Tim. Baca saja tulisan ini. Rempang ini gampang ko. Sy selesaikan byk Kp Tua  Tj Uma dll tanpa pertumpahan darah . Masalahnya Bahlil sdh bicara hal2 teknis. KPK mesti periksa Pej pemda, KLH, Agraria &amp  BP Batam utk selaraskan otoritas.";0;1;3;27;in;1041255648653062145;1709655627143033340;NataliusPigai2;https://twitter.com/NataliusPigai2/status/1709655627143033340
Wed Oct 04 19:35:55 +0000 2023;1709653593962459550;"@fajarsodikm Maksudnya apa?? Lu gak punya hati lihat saudara kita di pulau rempang digituin aama pemerintah yg zolim ini!!";0;0;0;0;in;1850615436;1709482597146100016;ridddhopratama;https://twitter.com/ridddhopratama/status/1709653593962459550
Wed Oct 04 19:28:47 +0000 2023;1709651801690218866;"@SemutMerah2024 Dia sendiri premannya harus di uaut ini. Sama @KPK_RI malah uaut menteri pertanian yg ga ada hubungannya. Ini usut kasus investasi di pulau rempang pasti banyak itu yg korupsi. Harusnya masuk negara malah masuk kantong pribadi. Please yg amanah kerja pak/bu KPK";0;0;0;0;in;1850615436;1709547296726401096;ridddhopratama;https://twitter.com/ridddhopratama/status/1709651801690218866
Wed Oct 04 18:48:20 +0000 2023;1709641618356330583;"Ternyata Xinyi makelar tanah juga, bisnis antara makelar dengan makelar  Kalau hanya untuk nambang pasir , masyarakat Rempang juga bisa ... Lain halnya jika para makelar itu memang ingin dapat 'bagian' juga😂 #Rempang #kepri #batam #melayu #SaveRempang https://t.co/5MhH3RpCmT";0;0;0;0;in;3861172093;1709641618356330583;elditweet;https://twitter.com/elditweet/status/1709641618356330583
Wed Oct 04 18:42:31 +0000 2023;1709640155303444894;"@RagilSemar Yang preman itu rezim pemerintah ini. Mau rampas Rempang pakai YU Preman UU CILAKA.";0;0;0;2;in;1664602487469514752;1709389250154967054;indonesiaeffort;https://twitter.com/indonesiaeffort/status/1709640155303444894
Wed Oct 04 18:30:36 +0000 2023;1709637155901866423;"Terungkap Korupsi Setoran UWT Rempang Eco City Rp 3,6 Triliun https://t.co/e4YvWrZWX3";0;0;0;0;in;1225432911899324419;1709637155901866423;RepelitaO;https://twitter.com/RepelitaO/status/1709637155901866423
Wed Oct 04 18:29:19 +0000 2023;1709636834278449607;"@rmol_id Apa ada gratifikasi di rempang?";0;1;0;0;in;336689970;1709525741778669910;abby_amr;https://twitter.com/abby_amr/status/1709636834278449607
Wed Oct 04 18:20:07 +0000 2023;1709634519421043110;"Asik seorang menteri pkai cara preman, sampai² seorang menteri sewa preman untuk bubarkan aksi HMI yg bela rempang gmn yg lainnya ya ada yg buzzer Rp untuk menjatuhkan lwn politik nya ada pkt elit kekuasaan nya untuk menyingkirkan rakyat nya seperti polisi TNI KPK kejaksaan dll";0;0;0;0;in;1529139206052016129;1709634519421043110;baim_yuana;https://twitter.com/baim_yuana/status/1709634519421043110
Wed Oct 04 18:11:23 +0000 2023;1709632322671116436;"Bts jangan nutupi rempang";0;0;0;0;in;356748661;1709632322671116436;pepynurcahyo;https://twitter.com/pepynurcahyo/status/1709632322671116436
Wed Oct 04 17:59:44 +0000 2023;1709629387543601500;"@hc_poirot Wahai rakyat rempang ..maju terus pantang mundur ..habisi semua aparat tni yg jd anteknya, Londo Erengnya, dan Budaknya para OLIGARKI Cukong China Komunis.@puanmaharani_ri @jokowi @mohmahfudmd @DPR_RI @DivHumas_Polri";0;0;0;0;in;1618186100560007168;1706075675265008027;AkhirZaman2023;https://twitter.com/AkhirZaman2023/status/1709629387543601500
Wed Oct 04 17:58:56 +0000 2023;1709629188721041624;"@tvOneNews pdhl yg preman itu bkn warga rempang lohhh, tpi...???";0;0;0;0;in;1476206195815763969;1709343143609688394;BANGIPANG23165;https://twitter.com/BANGIPANG23165/status/1709629188721041624
Wed Oct 04 17:47:32 +0000 2023;1709626318030311693;"@PresidenKopi Dari cara memaksa warga Rempang harus kosongkan. Dan dengan cara paksa saja kita bisa curiga,.kenapa begitu ngotot dan ambisi buat warga Rempang menderita,.tidak mungkin jika tidak ada CUAN sebagai komisi pembebasan Tanah,.tanah perkotaan saja mau dibangun mall banyak makelarnya";0;0;0;8;in;1645463649329508353;1709496706197500007;DiwandaD;https://twitter.com/DiwandaD/status/1709626318030311693
Wed Oct 04 17:43:46 +0000 2023;1709625371745038765;"@TrioKwek212Kwek Si bahlil itu sebenarnya BAJINGAN TOLOL yg tdk punya rasa kemanusiaan terhadap rakyat rempang @bahlillahadalia";0;0;0;0;in;1618186100560007168;1709371057692688702;AkhirZaman2023;https://twitter.com/AkhirZaman2023/status/1709625371745038765
Wed Oct 04 17:39:22 +0000 2023;1709624263320449307;"@msaid_didu @KompasTV @tvOneNews @BEMUI_Official @aniesbaswedan @mohmahfudmd @Metro_TV Goreng2masalah rempang, penggusuran oleh rezim, eh ini, PT BMS punya si chaplin bos nya @msaid_didu sama juga gusur lahan padi warga,yg dah lama ada disitu sama juga kek di rempang,ya  besaran dikit rempang,cuma ibarat maling sepeda komentarin maling mobil🤣👇 @sofiesyarief https://t.co/RZ8a8tlmqw";0;1;0;0;in;926660120792018944;1708750786170433854;tethadamx;https://twitter.com/tethadamx/status/1709624263320449307
