created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Oct 12 23:18:40 +0000 2023;1712608755907805339;"@Nazarudin171 @AbidinIdris7 Sebenarnya bukan hanya Buzer Israel yg ada di Indonesia Tp Kekejaman Israel pun sdh di Import ke Indonesia.. Contoh kasus Rempang (Perampasan tanah milik rakyat oleh Rezim) sebagaimana Israel merampas tanah2 milik rakyat Pelestina.. Maka 2024 hrs ada perubahan/penggantian Rezim.";0;0;0;2;in;1603565470493609984;1712602341684523300;Suprio1Abdullah;https://twitter.com/Suprio1Abdullah/status/1712608755907805339
Thu Oct 12 23:13:33 +0000 2023;1712607468113825994;"@ganjarpranowo BUKANKAH DU WADAS BANYAK YATIM PIATU NJAR, REMPANG PUN DEMIKIAN, 2 WIKAYAH ITU RUSAK MAU DI AMBIL CUKONG, BASI BANGT TWITAN LU";0;0;0;0;in;1657672406172061700;1712392155057320281;Nova28282828;https://twitter.com/Nova28282828/status/1712607468113825994
Thu Oct 12 22:42:36 +0000 2023;1712599679387766815;"@tvOneNews Rempang ... kanjuruhan  n papua";0;0;0;0;in;1577568650340749312;1712454041001967757;ChristianRaiwa1;https://twitter.com/ChristianRaiwa1/status/1712599679387766815
Thu Oct 12 22:42:12 +0000 2023;1712599575813628338;"@ekowboy2 Daftarnya masih panjang, potensi ada di Golkar yaitu Dito BTS, Airlangga Migor dan Bahlul Rempang, PAN dengan Zulkifli hutan, Gerindra dengan Prabowo casava..😂😂😂";0;0;0;0;in;1603749925640364032;1712256771686015442;jokonoha1990;https://twitter.com/jokonoha1990/status/1712599575813628338
Thu Oct 12 22:36:11 +0000 2023;1712598063204995507;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/VV6VrWsDlJ";0;0;0;0;in;1682235407701016576;1712598063204995507;DianInd211;https://twitter.com/DianInd211/status/1712598063204995507
Thu Oct 12 22:36:06 +0000 2023;1712598043844075755;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/9gllFzGwh5";0;0;0;0;in;1682233521254072320;1712598043844075755;DesiFitriafit;https://twitter.com/DesiFitriafit/status/1712598043844075755
Thu Oct 12 22:36:01 +0000 2023;1712598021941449110;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/EghvLnaqZw";0;0;0;0;in;1680832827108261888;1712598021941449110;eviarum_1;https://twitter.com/eviarum_1/status/1712598021941449110
Thu Oct 12 22:35:58 +0000 2023;1712598008234467414;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/u9J0Q3msHb";0;0;0;0;in;1680836396318363648;1712598008234467414;TegarJulianto17;https://twitter.com/TegarJulianto17/status/1712598008234467414
Thu Oct 12 22:35:49 +0000 2023;1712597970598986087;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/Vc3M2uEfaN";0;0;0;0;in;1680789735323897860;1712597970598986087;Raradbora;https://twitter.com/Raradbora/status/1712597970598986087
Thu Oct 12 22:35:39 +0000 2023;1712597928911814799;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/Lb0a7dVY6S";0;0;0;0;in;1676258910104338434;1712597928911814799;windy_khasanah9;https://twitter.com/windy_khasanah9/status/1712597928911814799
Thu Oct 12 22:35:26 +0000 2023;1712597873312031043;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/N5aM1RUjfw";0;0;0;0;in;1676524840050892800;1712597873312031043;Indrawati1Fitri;https://twitter.com/Indrawati1Fitri/status/1712597873312031043
Thu Oct 12 22:35:18 +0000 2023;1712597840537715145;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/7RWU5gGqfR";0;0;0;0;in;1676465489684619265;1712597840537715145;melatikusuma2_;https://twitter.com/melatikusuma2_/status/1712597840537715145
Thu Oct 12 22:35:04 +0000 2023;1712597780555014334;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/cq0iUwlWKn";0;0;0;0;in;1676438370850066432;1712597780555014334;arnimayassari;https://twitter.com/arnimayassari/status/1712597780555014334
Thu Oct 12 22:34:59 +0000 2023;1712597760837591302;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/TnuGWqGu8B";0;0;0;0;in;1676435778304622592;1712597760837591302;irarhyy;https://twitter.com/irarhyy/status/1712597760837591302
Thu Oct 12 22:34:55 +0000 2023;1712597746014974253;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/Uhy3pb3Cay";0;0;0;0;in;1676478245754257408;1712597746014974253;UtiYusrina;https://twitter.com/UtiYusrina/status/1712597746014974253
Thu Oct 12 22:34:51 +0000 2023;1712597728117821715;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/LbxMkGys04";0;0;0;0;in;1676456162580115457;1712597728117821715;SartikaDedew9;https://twitter.com/SartikaDedew9/status/1712597728117821715
Thu Oct 12 22:34:49 +0000 2023;1712597717418201343;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/H6nvvPnFoR";0;0;0;0;in;1676451814911381506;1712597717418201343;NSelfiyant1;https://twitter.com/NSelfiyant1/status/1712597717418201343
Thu Oct 12 22:34:40 +0000 2023;1712597683092046305;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/K61q9glFE5";0;0;0;0;in;1676443821750784000;1712597683092046305;FitriHasan4h;https://twitter.com/FitriHasan4h/status/1712597683092046305
Thu Oct 12 22:34:26 +0000 2023;1712597621637038505;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/7reHhy7UWR";0;0;0;0;in;1675760531167416321;1712597621637038505;hanniayuliani;https://twitter.com/hanniayuliani/status/1712597621637038505
Thu Oct 12 22:33:59 +0000 2023;1712597510857036075;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/gh8vHj3qsn";0;0;0;0;in;1675855192259203072;1712597510857036075;wendysintyaa;https://twitter.com/wendysintyaa/status/1712597510857036075
Thu Oct 12 22:33:54 +0000 2023;1712597490699313270;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/NehlOh34As";0;0;0;0;in;1675735907843047425;1712597490699313270;utamiulfaaah;https://twitter.com/utamiulfaaah/status/1712597490699313270
Thu Oct 12 22:33:45 +0000 2023;1712597451679707571;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/71TxPTAbFL";0;0;0;0;in;1676117795195736064;1712597451679707571;SitiAzahr;https://twitter.com/SitiAzahr/status/1712597451679707571
Thu Oct 12 22:33:29 +0000 2023;1712597383975157889;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/3Tq30MpgWR";0;0;0;0;in;1676080068928618496;1712597383975157889;dwiirhmh_;https://twitter.com/dwiirhmh_/status/1712597383975157889
Thu Oct 12 22:33:20 +0000 2023;1712597345748287693;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/G4u8R2FsHL";0;0;0;0;in;1676072142843301888;1712597345748287693;merlinda_git;https://twitter.com/merlinda_git/status/1712597345748287693
Thu Oct 12 22:33:12 +0000 2023;1712597314257424627;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/uo6JUdjtrD";0;0;0;0;in;1676113381676417024;1712597314257424627;chntkptt;https://twitter.com/chntkptt/status/1712597314257424627
Thu Oct 12 22:33:09 +0000 2023;1712597297992012001;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/akVC3BX2Ji";0;0;0;0;in;1676107761439109120;1712597297992012001;fahri_irwn99;https://twitter.com/fahri_irwn99/status/1712597297992012001
Thu Oct 12 22:32:56 +0000 2023;1712597246695690665;"DPR memberikan apresiasi tulus terhadap upaya pak Bahlil dalam merelokasi warga Rempang. Keputusan warga yang ikhlas dan tanpa paksaan menjadi pijakan penting bagi pertumbuhan ekonomi Rempang yang lebih baik #WargaDukung  Rempang Eco City https://t.co/9LPLPVWodx";0;0;0;0;in;1646650949849743363;1712597246695690665;essusumelonku;https://twitter.com/essusumelonku/status/1712597246695690665
Thu Oct 12 22:32:54 +0000 2023;1712597238411829268;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/9I0n7p0KaP";0;0;0;0;in;1676097856036560896;1712597238411829268;edo_budd;https://twitter.com/edo_budd/status/1712597238411829268
Thu Oct 12 22:32:49 +0000 2023;1712597215196405848;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/YzhgXYrg9g";0;0;0;0;in;1676084672428908544;1712597215196405848;riska_nrml;https://twitter.com/riska_nrml/status/1712597215196405848
Thu Oct 12 22:32:45 +0000 2023;1712597201090981899;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/djwtdOEsti";0;0;0;0;in;1676160485958496256;1712597201090981899;ToniSaputra_5;https://twitter.com/ToniSaputra_5/status/1712597201090981899
Thu Oct 12 22:32:43 +0000 2023;1712597192383529015;"Apresiasi tinggi kepada DPR atas pengakuan dan dukungannya terhadap keberhasilan pak Bahlil dalam merelokasi warga Rempang. Keikhlasan tanpa paksaan mereka adalah cerminan semangat untuk kemajuan ekonomi lokal.  #WargaDukung  Rempang Eco City https://t.co/3jMKAD6KAy";0;0;0;0;in;1646650949849743363;1712597192383529015;essusumelonku;https://twitter.com/essusumelonku/status/1712597192383529015
Thu Oct 12 22:32:42 +0000 2023;1712597187916706081;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/cIyUIC4qGT";0;0;0;0;in;1676072106482896896;1712597187916706081;_NabilaHani_;https://twitter.com/_NabilaHani_/status/1712597187916706081
Thu Oct 12 22:32:38 +0000 2023;1712597168731914561;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/8GZntr2i5y";0;0;0;0;in;1676103306371018752;1712597168731914561;Sap0Pradito;https://twitter.com/Sap0Pradito/status/1712597168731914561
Thu Oct 12 22:32:30 +0000 2023;1712597138134425632;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/P2mS8f2COJ";0;0;0;0;in;1676088716186767361;1712597138134425632;_RenoFn_;https://twitter.com/_RenoFn_/status/1712597138134425632
Thu Oct 12 22:32:26 +0000 2023;1712597120237388021;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/HH1prz2ClJ";0;0;0;0;in;1676088648096448513;1712597120237388021;RandiRifal11;https://twitter.com/RandiRifal11/status/1712597120237388021
Thu Oct 12 22:32:21 +0000 2023;1712597097764257894;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/InCFjKgKWI";0;0;0;0;in;1675916643766243328;1712597097764257894;Irmadira55;https://twitter.com/Irmadira55/status/1712597097764257894
Thu Oct 12 22:32:17 +0000 2023;1712597083818279049;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/YhSKDUF8If";0;0;0;0;in;1676147668685565952;1712597083818279049;TikoPratama_7;https://twitter.com/TikoPratama_7/status/1712597083818279049
Thu Oct 12 22:32:02 +0000 2023;1712597019158831469;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/egVdCAgZU2";0;0;0;0;in;1676154336978812928;1712597019158831469;maulan5_vito;https://twitter.com/maulan5_vito/status/1712597019158831469
Thu Oct 12 22:31:51 +0000 2023;1712596972442665247;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/WteNxlmg1W";0;0;0;0;in;1676124967346503680;1712596972442665247;ainunshafa0;https://twitter.com/ainunshafa0/status/1712596972442665247
Thu Oct 12 22:31:48 +0000 2023;1712596958593053047;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/9IUSCF8VGC";0;0;0;0;in;1676131518513840129;1712596958593053047;BudiAnggara_;https://twitter.com/BudiAnggara_/status/1712596958593053047
Thu Oct 12 22:31:45 +0000 2023;1712596946475712572;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/mkQY4a1ITP";0;0;0;0;in;1675749913756569600;1712596946475712572;deliafirlianaa_;https://twitter.com/deliafirlianaa_/status/1712596946475712572
Thu Oct 12 22:31:37 +0000 2023;1712596913210761585;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/XUxVc3PDAI";0;0;0;0;in;1676076108310249472;1712596913210761585;eka_wina7;https://twitter.com/eka_wina7/status/1712596913210761585
Thu Oct 12 22:31:33 +0000 2023;1712596898186674456;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/9JWEBLB2Kx";0;0;0;0;in;1675723207423430656;1712596898186674456;nindaa_22;https://twitter.com/nindaa_22/status/1712596898186674456
Thu Oct 12 22:31:29 +0000 2023;1712596880893661261;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/VbSrmlm0UW";0;0;0;0;in;1675509227228635138;1712596880893661261;abiiifauzan;https://twitter.com/abiiifauzan/status/1712596880893661261
Thu Oct 12 22:31:12 +0000 2023;1712596809884057696;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/8tUMd5Sy6t";0;0;0;0;in;1675417339934969857;1712596809884057696;aniadriani_;https://twitter.com/aniadriani_/status/1712596809884057696
Thu Oct 12 22:31:09 +0000 2023;1712596796567163064;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/U9GR1PfvhN";0;0;0;0;in;1675772367946272768;1712596796567163064;elsaadelina002;https://twitter.com/elsaadelina002/status/1712596796567163064
Thu Oct 12 22:31:02 +0000 2023;1712596769065070773;"KENDURI AKBAR-MASYARAKAT REMPANG (RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/9LLXZ2IBc3";0;0;0;0;in;1675765595521056768;1712596769065070773;YudhaYudistr;https://twitter.com/YudhaYudistr/status/1712596769065070773
Thu Oct 12 22:31:00 +0000 2023;1712596757564326020;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN WARGA REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/gYOY3xi7b4";0;0;0;0;in;1675768389376311296;1712596757564326020;Irfannssr;https://twitter.com/Irfannssr/status/1712596757564326020
Thu Oct 12 22:30:57 +0000 2023;1712596747044946278;"Katanya akan buldoser warga Pulau Rempang?   Apa iyaaaa?   https://t.co/MLiD8RTvgK";0;0;0;1;in;1482600556669460485;1712596747044946278;ForRezim;https://twitter.com/ForRezim/status/1712596747044946278
Thu Oct 12 22:30:56 +0000 2023;1712596741856571794;"KENDURI AKBAR-MASYARAKAT REMPANG ( RATUSAN wrga REMPANG HADIR DUKUNG PEMBANGUNAN REMPANG ECO CITY ) https://t.co/xAnsVjbHAc";0;0;0;0;in;1675747026670358530;1712596741856571794;Aditya_Maul06;https://twitter.com/Aditya_Maul06/status/1712596741856571794
Thu Oct 12 22:30:24 +0000 2023;1712596606988759369;"KEGIATAN KENDURI AKBAR ( RUMAH BARU MASYARAKAT REMPANG DI LAPANGAN FASUM BUANA CENTRE PARK https://t.co/wl8hA9aZzz";0;0;0;0;in;1688366785454911488;1712596606988759369;ratnaaprt;https://twitter.com/ratnaaprt/status/1712596606988759369
Thu Oct 12 22:30:17 +0000 2023;1712596577494462616;"Keputusan ikhlas dan tanpa paksaan dari warga Rempang untuk relokasi adalah contoh nyata dari semangat komunitas yang kuat. Bersama, mereka membangun pondasi ekonomi yang kokoh untuk Rempang #WargaDukung  Rempang Eco City https://t.co/p3iPXFVhrI";0;0;0;0;in;1646648462564532224;1712596577494462616;myfishroll;https://twitter.com/myfishroll/status/1712596577494462616
