created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Oct 11 16:29:54 +0000 2023;1712143495757234612;"@PartaiSocmed @prabowo @susipudjiastuti Jangan lupa proyek jokowi teruskan pak prabowo. Termasuk BBM nya naikin lagi. Rempang jual lagi 🤣🤣";0;1;0;0;in;414632646;1711952834370154629;Yogi21OFFICIAL;https://twitter.com/Yogi21OFFICIAL/status/1712143495757234612
Wed Oct 11 16:27:08 +0000 2023;1712142802392629577;"BATALKAN PENGGUSURAN REMPANG !!! HUKUM MATI SIAPAPUN YANG TELAH MENJUAL REMPANG !!!!! #UsutSkandalKejahatanLuhut  #UsutSkandalKejahatanLuhut";0;1;2;9;in;1488415825958944771;1712142802392629577;OjolNyambi;https://twitter.com/OjolNyambi/status/1712142802392629577
Wed Oct 11 16:19:06 +0000 2023;1712140780100563118;"@OposisiCerdas Gara2 Rempang gagal ???";0;0;0;0;in;1575913757964128256;1711787849211937268;HajiHasbi2;https://twitter.com/HajiHasbi2/status/1712140780100563118
Wed Oct 11 15:52:47 +0000 2023;1712134156069859620;"Warga rempang senang dan nyaman ditempat relokasi🥰✨ . *Jangan Ada Provokasi Lagi!!!*. . . . #trending #rempanggalang #viralbatam #minggu #rempang #kondusif #kepri #masadepancerah  . https://t.co/xtpPYcC1ke";0;0;0;0;in;1694263923544035328;1712134156069859620;rempang_04;https://twitter.com/rempang_04/status/1712134156069859620
Wed Oct 11 15:51:09 +0000 2023;1712133745007083580;"@yangmi3prnew Dan bodohnya pada mudah terhasut sich warga rempang";0;0;0;0;in;1603697727845863425;1712043325052895317;enny_endah2;https://twitter.com/enny_endah2/status/1712133745007083580
Wed Oct 11 15:44:08 +0000 2023;1712131981042176268;"@NenkMonica Perbuatan semacam ini juga udah di tiru di Konoha yaitu masyarakat Rempang Galang di usir dari tanah Mereka sendiri demi investasi dari Cina";0;1;0;10;in;1472197778897997825;1712036761017450726;Junsidi91356;https://twitter.com/Junsidi91356/status/1712131981042176268
Wed Oct 11 15:42:45 +0000 2023;1712131630025117736;"@CaloTerminl malem min, rekomendasi bis dari daerah ancol ke rembang yg berangkat sore/malem.suwun";0;1;1;1;in;499749333;1712131630025117736;bayuadji10;https://twitter.com/bayuadji10/status/1712131630025117736
Wed Oct 11 15:40:58 +0000 2023;1712131183595892998;"@SammiSoh Sama persis dengan polanya kl dikaitkan kasus Rempang,masyarakat yg tahunan bertempat tinggal disitu,lalu menolak pengusiran,malah dianggap preman. Ini jelas bajingan,bukan akar masalahnya yg dibahas,tp org yg berupaya memperjuangkan haknya dianggap extrimis. Kan tai";0;0;0;0;in;1624984420062199810;1711575697452613784;ahmadzulk22;https://twitter.com/ahmadzulk22/status/1712131183595892998
Wed Oct 11 15:11:35 +0000 2023;1712123786705920234;"@RWati65 @MichelAdam7__ @NHastom Tidak boleh kerja tidak boleh mikir. Gitu. Terus dia sumbangankan semua uangnya ke rempang. Aamiin";0;0;0;1;in;1594969791588016130;1711908694919905506;Dirgahayu394;https://twitter.com/Dirgahayu394/status/1712123786705920234
Wed Oct 11 15:10:42 +0000 2023;1712123564676329895;"@Stev3n_Peg3l Kondisi Rempang update   Sekarang datang dari PT MEG..besok Dateng lagi dari  PT MUG besoknya lagi Dateng dari PT MAG....  Yg punya Proyek xinyi 1 orang lagi Bedrest  Yg 1 orangnya lagi sibuk cawe2 agar tetap jadi Politik Dinasty  Yg 1 orangnya lagi asik nari2 pesta2";0;0;0;3;in;1484472727142486019;1711693282420613601;RWati65;https://twitter.com/RWati65/status/1712123564676329895
Wed Oct 11 15:08:39 +0000 2023;1712123050915983416;"@hariankompas Mana ada, janji jokowi untuk kampung tua Batam bukan Rempang";0;0;0;1;in;1532142956509302784;1711224163543982378;wangsanusa;https://twitter.com/wangsanusa/status/1712123050915983416
Wed Oct 11 15:07:42 +0000 2023;1712122811777683601;"@joko_ngiboel @Yurissa_Samosir Kan blm jd presiden Rempang Yo tanya sarkowi dong";0;0;0;1;in;735851923908100097;1712103476355035480;mamakes2;https://twitter.com/mamakes2/status/1712122811777683601
Wed Oct 11 15:04:48 +0000 2023;1712122083130646926;"@Heraloebss Rembang mbak her";0;1;0;0;in;1676472108258590725;1712114859343790358;xnotidentifiedx;https://twitter.com/xnotidentifiedx/status/1712122083130646926
Wed Oct 11 15:03:53 +0000 2023;1712121849352782027;"@kilalayu5 @bianca01403 Lha di rempang saja cebong dimakan kodok";0;0;0;0;in;1604791864585908224;1711937644018778473;NawawiAlMaroni;https://twitter.com/NawawiAlMaroni/status/1712121849352782027
Wed Oct 11 14:57:42 +0000 2023;1712120295740633472;"@eriemrn @Aryprasetyo85 @007koteka @03__nakula @__AnakKolong @aan_muba @al_lasan @Anak__Ogi @GunRomli @Marbot_Udien @Miduk17 @seruanhl Masa, kasus rempang gag ada hubungannya dgn singapur, ini mah murni akal akalan pejabat cr cuan, kayak gg th aja🤭🤭";0;1;0;0;in;1565700720116236289;1711959043257118951;HidayatMazz;https://twitter.com/HidayatMazz/status/1712120295740633472
Wed Oct 11 14:49:09 +0000 2023;1712118143332810824;"@musniumar Hai prepeser! Kau.....msh ngebahas Rempang aja kau! Dasar kau provokator!";0;0;0;2;in;1452508101505028098;1712053508315435345;EviDrajat;https://twitter.com/EviDrajat/status/1712118143332810824
Wed Oct 11 14:48:36 +0000 2023;1712118004115521951;"Masih tentang penolakan warga masyarakat Rempang terhadap Proyek Strategis Nasional (PSN) akal2an rezim oligarki di Pulau Rempang... https://t.co/24tNam4WCa";0;1;23;48;in;1603638731176841217;1712118004115521951;ardi_riau5;https://twitter.com/ardi_riau5/status/1712118004115521951
Wed Oct 11 14:47:25 +0000 2023;1712117706105983256;"My heart cannot tahan with all the news recently.. rempang.. palestina.. pemilu.. kek.. kalo ni hati dibawa keluar keknya udh lecet sana sini";0;0;0;0;in;71413689;1712117706105983256;radenfajjar;https://twitter.com/radenfajjar/status/1712117706105983256
Wed Oct 11 14:44:58 +0000 2023;1712117087970427264;"@BisKota_ @dprpbismalam Duet sejauh ini masih aman, sejak rumah makan sampai Rembang gandeng terus🤟 https://t.co/U8sYob70t1";0;0;0;0;in;1484871208827236352;1712066704527008210;dimaseribrhni;https://twitter.com/dimaseribrhni/status/1712117087970427264
Wed Oct 11 14:40:59 +0000 2023;1712116086832087447;"Semangat terus buk @NZuairina , bela saudara kita di Rempang 💪";0;0;0;2;in;1644920871998603264;1712116086832087447;TosriAmri;https://twitter.com/TosriAmri/status/1712116086832087447
Wed Oct 11 14:38:23 +0000 2023;1712115432667431225;"@hc_poirot @adiputro220 Jgn takut saudaraku di Rempang,itu hanya nakut nakuti aja! Jaga kekompakan!";0;0;0;0;in;1040742662872023042;1711587956757299256;SChalid3;https://twitter.com/SChalid3/status/1712115432667431225
Wed Oct 11 14:37:41 +0000 2023;1712115258561872110;"Sedih bgt habis baca caption sw asprak gue dulu🥺 Dan dia adalah salah satu orang yang bikin gue ikhlas dapet KKN di Rembang cukup dengan kalimat: "Gapapa, dimana pun itu semoga tetap bisa menebar kebaikan."";0;0;0;0;in;789794807090597889;1712115258561872110;kenapadehh;https://twitter.com/kenapadehh/status/1712115258561872110
Wed Oct 11 14:34:08 +0000 2023;1712114363728080980;"M. Ismail Yusanto: "Di tengah gemerlapnya Freeport, ada banyak rakyat yg jauh dr fasilitas pendidikan, jauh dr kesejahteraan. Kalau itu dipaksakan sgt mungkin terjadi juga di Rempang"   #Kebijakanlalimsengsarakanrempang #RempangKorbanKapitalisme #Islamselamatkanperempuanrempang";0;0;0;0;in;1705548747655225345;1712114363728080980;Yeni19166867439;https://twitter.com/Yeni19166867439/status/1712114363728080980
Wed Oct 11 14:31:52 +0000 2023;1712113795051729308;"@kang_agoenk @awank2017 Penjajah Israil memberi makan Palestina ? Kalau boikot makanan jelas .. jangan kan di Palestina , rakyat Rempang saja makanannya di boikot rezim penjajah China";0;0;0;0;in;1667213278240706560;1711695634905067554;alfatih212426;https://twitter.com/alfatih212426/status/1712113795051729308
Wed Oct 11 14:31:24 +0000 2023;1712113676336124296;"@hekahert @YouTube Untuk kehidupan warga #rempang agar menjadi lebih baik";0;0;0;1;in;1426005693983649794;1712078079609458927;Laras_nia90;https://twitter.com/Laras_nia90/status/1712113676336124296
Wed Oct 11 14:19:30 +0000 2023;1712110679233282063;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1712110679233282063;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1712110679233282063
Wed Oct 11 14:16:18 +0000 2023;1712109876225392995;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1712109876225392995;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1712109876225392995
Wed Oct 11 14:15:47 +0000 2023;1712109744037765130;"#AniesMuhaimin2024 Rempang";0;0;0;1;in;1670070721186529280;1712109744037765130;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1712109744037765130
Wed Oct 11 14:12:57 +0000 2023;1712109031098286321;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1712109031098286321;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1712109031098286321
Wed Oct 11 14:11:52 +0000 2023;1712108759110295911;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1712108759110295911;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1712108759110295911
Wed Oct 11 14:08:43 +0000 2023;1712107965392818643;"@Aryprasetyo85 @007koteka @03__nakula @__AnakKolong @aan_muba @al_lasan @Anak__Ogi @GunRomli @Marbot_Udien @Miduk17 @seruanhl Terus yang buat Investasi di Rempang yang tidak sesuai Konstitusi, Pancasila, dan nilai budaya Trisakti juga dari luar negeri ya. Tidak pengin kesejahteraan dan keadilan bangsa terwujud?";0;0;0;0;in;1627968534444924928;1711959043257118951;irawandjk;https://twitter.com/irawandjk/status/1712107965392818643
Wed Oct 11 14:02:55 +0000 2023;1712106507591115094;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1712106507591115094;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1712106507591115094
Wed Oct 11 14:01:20 +0000 2023;1712106110319305144;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1712106110319305144;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1712106110319305144
Wed Oct 11 14:00:50 +0000 2023;1712105984288780298;"#AniesMuhaimin2024 Rempang";0;0;0;0;in;1670070721186529280;1712105984288780298;joko_ngiboel;https://twitter.com/joko_ngiboel/status/1712105984288780298
